2018-11-25 05:52:56.169994,3
2018-11-25 05:53:12.828207,4
2018-11-25 05:59:53.102268,5
2018-11-25 06:05:38.163025,4
2018-11-25 06:07:37.028066,5
2018-11-25 06:08:30.252850,4
2018-11-25 06:10:20.638751,5
2018-11-25 06:12:27.448049,6
2018-11-25 06:17:19.077905,4
2018-11-25 06:18:42.503768,5
2018-11-25 06:24:07.608947,3
2018-11-25 06:24:57.067453,4
2018-11-25 06:30:17.286365,5
2018-11-25 06:37:07.360210,3
2018-11-25 06:50:52.110515,4
2018-11-25 06:52:58.419330,5
2018-11-25 06:53:03.701818,6
2018-11-25 06:53:03.891143,7
2018-11-25 06:53:27.829128,8
2018-11-25 06:54:05.616832,7
2018-11-25 06:54:57.062910,6
2018-11-25 06:57:01.735725,7
2018-11-25 07:05:01.459847,3
2018-11-25 07:10:43.438029,4
2018-11-25 07:20:04.618748,3
2018-11-25 07:22:42.171224,4
2018-11-25 07:28:20.996861,3
2018-11-25 07:30:57.924203,4
2018-11-25 07:31:57.963168,5
2018-11-25 07:32:13.089040,6
2018-11-25 07:33:05.820259,7
2018-11-25 07:36:21.955618,5
2018-11-25 07:36:34.416258,6
2018-11-25 07:36:34.820946,7
2018-11-25 07:36:45.116908,8
2018-11-25 07:37:44.471306,9
2018-11-25 07:38:08.511823,8
2018-11-25 07:38:21.753015,9
2018-11-25 07:41:10.712080,8
2018-11-25 07:43:43.705929,7
2018-11-25 07:44:16.148647,6
2018-11-25 07:45:22.983959,7
2018-11-25 07:45:28.459359,8
2018-11-25 07:45:32.132192,9
2018-11-25 07:50:21.474390,3
2018-11-25 07:50:32.083649,4
2018-11-25 07:51:50.849562,5
2018-11-25 07:58:02.042714,3
2018-11-25 08:01:36.023900,4
2018-11-25 08:03:06.023692,3
2018-11-25 08:16:08.202895,4
2018-11-25 08:17:01.039355,5
2018-11-25 08:17:51.683483,6
2018-11-25 08:18:08.292270,7
2018-11-25 08:20:42.391831,6
2018-11-25 08:20:42.744894,7
2018-11-25 08:20:53.147019,8
2018-11-25 08:21:35.065636,9
2018-11-25 08:22:14.773070,10
