2018-11-26 06:55:06.614292,5,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 06:55:11.250843,6,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 06:57:01.182686,7,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 06:59:45.686869,8,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:00:07.196600,9,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:01:13.773360,7,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:01:34.711663,5,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:02:21.238763,6,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:02:29.468831,7,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:02:31.851140,8,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:02:36.061820,9,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:02:36.780881,10,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:02:38.957874,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:02:47.558037,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:02:48.499069,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:02:59.151448,14,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:03:40.118557,15,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:03:41.171957,16,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:03:46.465153,15,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:04:10.131544,16,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:04:31.303888,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:04:36.379986,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:04:37.800190,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:04:48.464503,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:04:58.965215,19,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:05:14.628199,20,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:05:18.825692,21,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:05:42.998322,22,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:05:46.538988,23,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:06:15.125134,24,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:06:27.917058,23,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:06:39.776614,21,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:06:50.887044,20,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:06:52.175641,21,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:07:03.019175,22,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:07:04.653429,23,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:07:25.704682,22,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:08:04.865751,23,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:08:10.712787,22,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:08:11.740108,23,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:08:17.591729,24,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:08:48.719215,25,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:08:59.223147,24,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:09:10.094731,25,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:09:20.141099,24,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:09:37.917785,23,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:10:01.349784,22,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:10:17.955398,23,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:10:45.854067,24,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:11:10.797081,23,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:11:11.651655,24,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:11:50.445310,23,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:12:14.020880,22,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:12:29.968818,21,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:12:52.208936,22,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:13:00.798011,21,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:13:27.208946,20,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:13:47.134467,21,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:14:17.498440,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:14:34.825117,19,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:14:49.753577,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:15:20.835212,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:15:28.319343,16,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:15:55.437902,14,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:15:57.465699,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:16:15.576815,14,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:17:36.376028,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:17:51.956826,14,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:18:36.477847,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:19:23.037213,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:19:50.968974,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:20:26.537042,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:21:00.743900,10,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:21:04.352866,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:22:02.657832,10,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:23:10.827871,8,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:23:48.240422,9,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:24:10.828697,7,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:25:15.517166,8,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:25:26.108650,9,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:25:49.746001,8,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:26:23.921589,7,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:34:31.718480,2,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:35:01.707452,3,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:36:57.324208,4,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:37:05.543308,5,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:39:15.674994,6,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:41:09.816348,7,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:42:01.352067,6,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:45:00.774172,7,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:45:32.039026,6,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:46:34.868335,7,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:47:07.722463,8,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:48:55.875052,9,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:49:04.498012,10,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:50:45.288728,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:51:29.511390,10,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:51:47.403966,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:52:40.969308,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:53:05.920255,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:53:29.953075,10,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:53:38.569745,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:53:50.292667,10,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:55:39.777872,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:56:24.846926,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:56:38.463200,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:56:43.986854,10,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:56:57.566265,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:57:39.206600,10,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:57:42.220049,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:57:55.728725,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:58:06.840297,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:58:45.736102,14,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 07:59:24.533398,15,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:00:00.211268,,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:00:01.236708,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:00:16.699897,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:02:00.708997,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:02:36.209999,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:02:52.698748,19,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:03:06.647548,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:03:35.167528,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:03:51.427099,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:03:58.764860,19,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:04:09.597979,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:04:23.939363,15,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:05:05.726429,16,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:05:11.916420,15,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:05:33.793051,16,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:05:43.282587,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:05:48.281595,16,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:06:26.192803,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:06:53.055779,15,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:07:57.290769,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:08:07.170315,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:08:31.196752,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:08:38.850439,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:08:43.082559,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:08:44.457609,14,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:09:13.872307,15,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:09:28.880132,14,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:09:38.901747,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:09:43.486682,14,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:09:56.734564,15,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:09:58.001035,16,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:10:11.604286,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:10:13.582102,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:10:19.766882,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:10:28.927074,16,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:10:54.249316,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:10:56.450886,16,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:10:57.380920,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:11:05.241480,16,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:11:29.945580,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:11:37.209514,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:12:20.229515,19,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:13:09.167485,20,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:13:21.176046,19,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:13:24.940785,20,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:13:28.585635,21,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:13:41.601194,20,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:13:57.861714,19,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:14:04.009664,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:14:09.285027,19,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:14:15.340654,20,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:14:30.487110,19,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:14:31.657982,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:14:38.469941,19,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:14:57.999796,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:15:03.102301,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:16:44.134977,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:16:47.641373,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:17:57.598378,16,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:18:15.605427,15,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:18:27.620939,14,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:18:39.657212,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:18:52.094898,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:19:10.451123,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:19:21.591617,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:19:51.765614,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:19:59.137548,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:20:12.483701,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:20:36.676120,9,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:22:09.001136,10,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:24:42.300182,5,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:26:42.377582,2,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:30:26.056521,3,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:33:06.283615,4,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:37:01.733436,3,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:37:46.750411,2,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:42:42.015757,3,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:42:43.366542,4,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:46:06.344004,5,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:47:06.349536,3,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:50:26.413510,4,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:51:08.218095,5,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:52:55.454808,6,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:53:10.222728,7,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:54:52.117500,8,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:55:07.422288,7,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:57:00.885998,8,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:57:37.481288,7,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:58:29.567248,8,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:58:52.791745,9,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:59:01.286668,10,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:59:09.255803,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:59:10.019036,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 08:59:28.756402,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:01:07.051643,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:01:17.668440,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:02:05.583763,14,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:03:17.877198,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:03:18.021878,14,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:03:58.200229,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:04:23.637475,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:04:56.576327,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:05:06.973928,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:05:50.854752,14,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:05:52.490034,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:06:41.269209,14,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:07:01.269221,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:07:15.461546,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:07:19.093497,10,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:07:44.305563,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:07:57.232923,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:09:02.796754,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:09:12.803902,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:09:24.749717,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:09:34.485683,14,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:09:52.422404,15,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:09:56.524790,14,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:09:56.760920,15,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:10:04.427208,16,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:10:07.123024,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:10:46.630083,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:11:01.013069,19,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:11:34.983987,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:11:56.758787,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:12:23.888909,15,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:12:25.694755,16,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:12:38.984294,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:12:39.828352,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:12:51.585213,19,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:12:53.901361,20,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:13:23.704021,21,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:13:25.944652,22,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:13:34.346759,23,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:13:52.942891,22,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:13:57.650310,23,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:14:09.091508,22,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:14:16.957519,21,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:14:23.177658,22,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:14:25.363135,23,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:14:34.405815,24,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:15:02.827374,25,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:15:07.075916,24,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:15:32.894915,25,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:16:36.270796,26,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:16:41.270761,24,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:16:55.911738,23,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:16:57.239258,22,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:17:21.619257,23,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:17:38.527136,24,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:17:39.951506,25,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:17:54.971123,24,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:18:25.330263,23,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:18:36.756762,22,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:18:43.452455,23,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:18:50.756029,22,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:18:52.613147,23,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:18:58.478704,22,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:19:04.889452,20,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:19:06.245340,21,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:19:10.650333,20,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:19:11.099577,21,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:19:35.753707,19,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:19:40.169801,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:20:28.540980,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:20:53.629212,18,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:21:12.420025,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:21:24.888893,16,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:21:31.025202,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:21:52.482003,16,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:21:56.284024,17,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:22:11.312650,16,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:22:59.535604,14,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:23:11.611520,15,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:23:51.191674,14,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:24:37.653814,13,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:24:56.017597,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:25:55.854763,10,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:26:03.746484,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:26:18.030994,10,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:27:11.195634,9,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:27:26.140121,7,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:27:56.255568,8,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:28:11.179828,7,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:34:13.043992,2,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:36:27.515461,3,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:41:03.175602,4,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:41:07.593039,3,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:43:35.479960,4,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:45:49.952341,5,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:49:08.845046,4,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:49:53.167036,3,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:52:46.584337,4,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:56:34.744860,5,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:56:56.179781,4,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:56:57.964284,5,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:57:11.601980,6,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:57:35.252003,5,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:57:41.110206,6,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:57:45.931118,7,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:57:57.060627,8,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:58:01.337671,9,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:58:23.748114,10,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:59:10.214585,11,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 09:59:25.782318,12,,,,,,,,,,
,,,,,,,,,,,
2018-11-26 10:00:52.567499,13,,,,,,,,,,
,,,,,,,,,,,
