2018-11-22 22:01:18,0
2018-11-22 06:11:45,1
2018-11-22 06:12:38,5
2018-11-22 06:16:05,5
2018-11-22 06:16:20,5
2018-11-22 06:17:02,7
2018-11-22 06:17:57,9
2018-11-22 06:18:40,10
2018-11-22 06:19:19,10
2018-11-22 06:19:28,10
2018-11-22 06:20:01,10
2018-11-22 06:20:29,10
2018-11-22 06:20:50,10
2018-11-22 06:21:24,12
2018-11-22 06:22:10,14
2018-11-22 06:23:28,14
2018-11-22 06:23:53,14
2018-11-22 06:24:01,14
2018-11-22 06:25:07,15
2018-11-22 06:25:56,15
2018-11-22 06:28:14,5
2018-11-22 06:29:30,5
2018-11-22 06:29:56,5
2018-11-22 06:30:24,5
2018-11-22 06:31:09,5
2018-11-22 06:32:22,4
2018-11-22 06:33:38,5
2018-11-22 06:34:55,5
2018-11-22 06:35:16,5
2018-11-22 06:35:29,5
2018-11-22 06:41:52,5
2018-11-22 06:42:13,4
2018-11-22 06:42:46,4
2018-11-22 06:43:17,4
2018-11-22 06:43:36,4
2018-11-22 06:43:58,4
2018-11-22 06:44:28,4
2018-11-22 06:45:01,4
2018-11-22 06:45:27,4
2018-11-22 06:45:39,4
2018-11-22 06:46:33,5
2018-11-22 06:47:39,4
2018-11-22 06:48:24,4
2018-11-22 06:48:42,4
2018-11-22 06:49:29,4
2018-11-22 06:49:58,3
2018-11-22 06:50:36,3
2018-11-22 06:51:05,3
2018-11-22 06:51:29,3
2018-11-22 06:51:49,0
2018-11-22 06:52:58,0
2018-11-22 06:53:34,0
2018-11-22 06:53:58,0
2018-11-22 06:54:28,0
2018-11-22 06:54:54,0
2018-11-22 06:55:13,0
2018-11-22 06:55:40,0
2018-11-22 06:56:02,1
2018-11-22 06:58:27,1
2018-11-22 06:58:40,2
2018-11-22 06:59:41,2
2018-11-22 07:00:13,3
2018-11-22 07:00:52,3
2018-11-22 07:01:06,5
2018-11-22 07:01:58,5
2018-11-22 07:02:16,5
2018-11-22 07:02:53,7
2018-11-22 07:03:50,7
2018-11-22 07:04:13,7
2018-11-22 07:04:34,6
2018-11-22 07:04:39,6
2018-11-22 07:06:34,6
2018-11-22 07:06:52,7
2018-11-22 07:08:40,7
2018-11-22 07:08:56,6
2018-11-22 07:09:28,6
2018-11-22 07:09:39,7
2018-11-22 07:12:34,4
2018-11-22 07:15:31,4
2018-11-22 07:16:16,4
2018-11-22 07:16:47,4
2018-11-22 07:17:47,4
2018-11-22 07:18:02,4
2018-11-22 07:18:30,4
2018-11-22 07:19:16,4
2018-11-22 07:21:07,3
2018-11-22 07:21:42,3
2018-11-22 07:21:59,3
2018-11-22 07:22:50,3
2018-11-22 07:23:16,3
2018-11-22 07:23:46,0
2018-11-22 07:24:39,0
2018-11-22 07:25:14,0
2018-11-22 07:25:23,1
2018-11-22 07:29:19,2
2018-11-22 07:30:34,0
2018-11-22 07:41:00,12
2018-11-22 07:41:59,15
2018-11-22 07:45:04,18
2018-11-22 07:46:01,18
2018-11-22 07:46:57,18
2018-11-22 07:47:11,19
2018-11-22 07:47:55,21
2018-11-22 07:48:54,21
2018-11-22 07:49:13,24
2018-11-22 07:50:22,24
2018-11-22 07:50:41,25
