2018-11-22 05:41:49.424676,4
2018-11-22 05:42:18.607787,5
2018-11-22 05:43:03.278484,6
2018-11-22 05:43:14.529274,7
2018-11-22 05:43:30.461316,8
2018-11-22 05:49:39.295149,4
2018-11-22 06:07:55.424452,5
2018-11-22 06:10:02.365760,6
2018-11-22 06:12:13.700123,7
2018-11-22 06:12:19.074772,8
2018-11-22 06:12:25.085412,9
2018-11-22 06:12:34.973520,10
2018-11-22 06:12:47.324218,11
2018-11-22 06:13:13.056737,10
2018-11-22 06:13:38.253178,11
2018-11-22 06:13:58.499628,12
2018-11-22 06:14:04.523715,11
2018-11-22 06:14:38.206361,12
2018-11-22 06:16:05.381304,13
2018-11-22 06:17:23.037835,11
2018-11-22 06:20:01.307178,8
2018-11-22 06:20:05.913585,7
2018-11-22 06:24:09.175247,5
2018-11-22 06:30:12.240895,4
2018-11-22 06:39:18.496998,5
2018-11-22 06:40:21.148194,4
2018-11-22 06:40:35.016586,5
2018-11-22 06:50:30.589280,4
2018-11-22 06:57:47.358202,5
2018-11-22 06:59:22.632457,6
2018-11-22 06:59:25.212477,7
2018-11-22 07:04:31.633821,5
2018-11-22 07:04:54.396753,6
2018-11-22 07:05:27.935746,7
2018-11-22 07:05:29.781721,8
2018-11-22 07:05:40.300064,9
2018-11-22 07:05:41.546493,10
2018-11-22 07:05:47.565033,11
2018-11-22 07:05:58.531375,12
2018-11-22 07:06:01.859989,13
2018-11-22 07:06:18.625868,14
2018-11-22 07:06:22.042752,15
2018-11-22 07:06:25.113995,16
2018-11-22 07:06:50.679288,17
2018-11-22 07:06:53.896605,18
2018-11-22 07:07:08.490923,19
2018-11-22 07:07:12.113477,20
2018-11-22 07:07:19.313335,21
2018-11-22 07:07:33.363635,22
2018-11-22 07:07:51.461701,23
2018-11-22 07:08:06.528681,24
2018-11-22 07:08:19.665602,25
2018-11-22 07:08:42.723113,26
2018-11-22 07:09:24.053606,27
2018-11-22 07:09:24.981731,28
2018-11-22 07:09:33.592126,29
2018-11-22 07:10:51.595594,27
2018-11-22 07:11:18.756848,25
2018-11-22 07:12:03.109424,24
2018-11-22 07:12:17.938549,23
2018-11-22 07:12:47.980885,21
2018-11-22 07:12:58.714003,20
2018-11-22 07:13:05.211277,19
2018-11-22 07:13:37.936283,18
2018-11-22 07:13:38.629665,17
2018-11-22 07:13:58.443574,15
2018-11-22 07:14:14.711651,16
2018-11-22 07:14:43.669301,15
2018-11-22 07:15:14.878217,11
2018-11-22 07:15:23.282166,10
2018-11-22 07:16:26.379358,9
2018-11-22 07:17:41.385382,10
2018-11-22 07:18:50.112383,8
2018-11-22 07:18:59.164829,7
2018-11-22 07:19:49.522411,6
2018-11-22 07:22:37.914772,3
2018-11-22 07:22:42.424425,4
2018-11-22 07:35:22.237975,3
2018-11-22 07:39:14.581053,4
2018-11-22 07:40:35.094367,5
2018-11-22 07:43:00.667395,6
2018-11-22 07:43:37.852870,7
2018-11-22 07:44:02.653435,8
2018-11-22 07:44:19.013294,9
2018-11-22 07:45:06.362475,10
2018-11-22 07:47:05.018377,9
2018-11-22 07:47:40.800231,10
2018-11-22 07:49:02.396985,11
2018-11-22 07:49:06.806156,12
2018-11-22 07:50:22.480764,11
2018-11-22 07:50:40.779359,12
2018-11-22 07:52:30.222181,13
2018-11-22 07:52:40.258447,14
2018-11-22 07:54:19.598305,15
2018-11-22 07:55:07.604522,16
2018-11-22 07:55:40.877043,17
2018-11-22 07:56:06.605487,18
2018-11-22 07:56:23.404287,17
2018-11-22 07:56:52.562422,16
2018-11-22 07:57:09.057794,17
