2018-11-26 06:38:03.919334,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:41:07.530623,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:41:09.685073,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:41:47.423843,12,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:42:24.859441,13,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:43:44.710416,12,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:44:39.150268,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:44:58.559256,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:45:25.797331,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:45:55.923595,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:47:11.022400,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:47:31.844249,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:48:29.024431,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:49:56.154315,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:50:04.867873,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:51:34.814859,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:51:56.193522,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:52:37.415791,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:53:29.149202,12,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:54:51.399145,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:55:08.254358,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:56:07.341188,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:56:31.717535,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:56:40.006257,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:58:10.698453,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:58:37.204297,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:58:45.649526,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:59:39.438497,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:59:39.580422,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:59:44.577463,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 06:59:59.642382,12,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:00:00.589585,13,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:00:09.583553,12,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:00:17.171225,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:00:43.057019,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:00:59.105853,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:02:10.038546,12,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:03:41.457046,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:04:54.528966,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:05:16.357422,4,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:05:22.069695,5,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:05:49.412819,6,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:06:11.026932,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:08:42.455784,6,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:09:22.549983,5,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:10:12.580886,3,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:12:10.437551,4,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:13:01.688459,5,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:13:20.324105,6,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:14:08.173207,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:15:36.834150,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:18:36.876494,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:19:27.648754,6,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:21:29.665217,5,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:23:40.425282,1,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:29:57.220558,2,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:30:34.760751,3,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:33:59.421474,2,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:34:57.598289,3,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:38:34.547478,4,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:39:56.495461,5,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:40:32.324376,6,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:42:04.838420,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:43:14.741624,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:44:35.987779,6,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:44:47.405366,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:44:58.559619,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:45:34.675092,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:46:04.843777,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:46:39.504913,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:46:55.844936,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:48:41.561708,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:48:50.543557,12,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:48:55.368301,13,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:50:06.654364,14,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:50:08.647512,15,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:50:24.979396,16,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:50:34.668904,17,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:51:01.195313,18,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:51:07.725222,19,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:51:19.188813,20,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:51:43.308681,19,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:52:53.608258,18,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:53:11.189149,17,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:53:25.563016,16,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:53:39.574292,17,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:54:07.170026,16,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:54:21.434893,17,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:54:28.974068,18,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:54:33.728680,19,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:54:36.593102,18,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:55:04.334452,19,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:55:34.688214,20,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:55:52.424176,21,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:55:54.035149,22,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:56:08.022810,23,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:57:52.324339,22,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:58:00.439240,23,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:58:03.884818,24,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:58:15.603593,25,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:58:25.939236,24,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:58:29.355496,25,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:58:34.824878,23,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:58:59.579708,21,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:59:04.363174,20,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:59:29.371621,19,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:59:35.386908,18,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:59:53.743244,19,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 07:59:58.812186,17,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:00:35.496123,18,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:00:49.891471,19,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:00:52.550967,18,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:01:02.589213,17,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:01:15.983885,16,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:01:55.789549,14,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:02:10.578743,15,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:02:16.470848,16,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:02:31.330772,15,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:03:00.696409,14,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:03:06.039473,15,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:04:27.426715,14,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:05:00.197848,15,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:05:30.240127,14,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:05:57.195430,13,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:06:29.157135,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:06:34.747068,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:07:58.997270,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:08:10.536341,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:08:15.853583,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:08:59.963522,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:09:10.718691,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:09:20.996446,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:10:00.988304,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:10:10.258359,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:12:14.179129,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:14:05.458506,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:16:43.771354,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:17:38.178343,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:18:11.379405,6,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:19:15.965539,5,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:20:02.054528,4,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:20:25.256436,3,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:22:57.055641,4,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:30:26.279142,1,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:34:24.964470,2,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:34:38.641310,3,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:35:40.159978,4,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:38:41.864900,3,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:38:51.871045,2,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:38:57.636732,3,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:39:48.974892,4,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:41:12.011647,3,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:41:47.185870,4,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:44:00.296508,5,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:44:05.375912,6,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:44:11.216718,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:44:44.457905,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:45:36.044150,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:46:02.272714,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:48:42.423310,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:48:42.866785,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:49:06.814098,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:50:00.401865,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:50:04.462650,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:51:13.341229,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:52:13.610296,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:52:16.228344,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:52:16.414267,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:52:24.121178,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:53:38.861151,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:53:40.120410,12,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:53:59.277363,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:54:01.215039,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:55:39.935649,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:57:34.688788,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:57:45.561136,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:58:14.296038,6,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:58:25.330113,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:58:29.092646,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:58:39.551740,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:59:15.384307,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:59:20.656292,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:59:40.726808,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 08:59:53.050096,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:01:59.014658,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:02:26.390594,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:02:34.377169,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:03:33.778571,6,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:04:01.582521,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:05:27.640869,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:05:35.868231,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:06:20.607252,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:06:45.471831,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:06:57.673918,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:07:05.072386,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:07:05.516171,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:07:09.981069,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:07:15.139320,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:08:31.757711,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:09:15.365937,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:09:42.245151,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:09:59.378573,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:11:00.153777,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:11:42.239508,4,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:13:36.736744,5,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:13:41.271604,6,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:13:45.037462,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:18:00.156029,3,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:20:08.162642,1,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:20:41.283587,2,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:28:37.244035,1,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:43:17.281394,2,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:44:38.670465,1,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:45:28.838418,2,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:51:13.035330,3,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:55:08.056008,4,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:55:23.444697,3,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:57:34.026852,4,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:58:09.657100,5,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:58:21.970578,6,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:58:43.544009,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 09:59:34.033266,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:00:10.509358,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:00:12.987522,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:00:37.978763,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:01:24.563376,12,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:02:20.994119,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:03:21.215156,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:03:56.266494,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:04:13.395791,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:04:21.862242,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:04:45.349068,6,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:05:47.357391,5,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:06:18.365140,4,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:07:11.671495,5,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:07:11.754540,6,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:07:27.170170,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:07:39.481723,6,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:09:17.605531,5,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:09:36.643607,6,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:11:30.481211,4,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:13:33.380254,3,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:15:00.347689,1,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:27:51.879942,2,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:29:17.615466,3,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:33:11.780816,2,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:34:57.608597,1,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:35:47.920351,2,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:40:23.479807,1,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:40:25.777030,2,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:44:22.442925,3,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:45:54.262862,2,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:46:46.444943,1,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:47:18.168849,2,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:50:19.738955,3,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:52:36.950490,4,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:53:39.055619,5,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:58:18.366772,6,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 10:59:49.853454,7,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:00:15.686262,8,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:00:20.586423,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:01:01.911726,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:01:06.492904,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:01:36.567525,12,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:01:38.523653,13,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:01:48.208770,12,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:01:51.647740,13,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:02:02.130454,12,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:03:12.026779,13,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:03:30.076112,14,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:03:51.651624,12,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:05:19.819080,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:05:44.362448,9,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:05:44.902928,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:05:53.043061,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:06:13.166105,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:06:14.519716,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:06:35.865415,12,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:07:29.210751,13,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:07:32.154031,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:07:37.210603,12,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:07:58.684001,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:08:06.257168,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:08:13.601488,11,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:08:32.516210,10,,,,,,,,,,,
,,,,,,,,,,,,
2018-11-26 11:08:43.883831,11,,,,,,,,,,,
,,,,,,,,,,,,
