,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:14:20.188301,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:14:36.014728,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:15:13.943570,9,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:15:18.491987,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:16:38.108064,9,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:17:49.407704,10,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:19:04.602977,9,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:19:24.359092,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:22:33.516648,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:23:14.674829,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:26:13.921884,9,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:27:36.757952,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:30:26.736611,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:31:00.335886,6,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:31:18.120100,5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:47:33.949450,2,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:49:59.010088,3,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:51:39.710858,4,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:51:43.845620,5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:54:15.279763,4,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:58:57.351202,2,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 06:59:37.960293,3,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:04:03.128448,2,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:04:51.770528,3,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:04:57.224422,4,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:05:02.406502,5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:07:13.848749,6,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:07:45.360927,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:08:09.362668,6,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:09:09.116956,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:09:36.074241,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:11:25.056447,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:11:47.601569,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:13:29.135235,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:14:23.682347,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:15:00.687651,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:15:29.566889,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:15:36.150793,9,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:15:49.653352,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:16:51.978786,9,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:16:59.058449,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:17:30.318946,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:17:52.500664,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:19:36.415105,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:19:53.655418,6,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:20:14.930740,5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:20:36.289670,6,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:22:28.465913,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:22:41.472842,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:22:48.001065,9,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:22:50.310019,10,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:22:51.492472,11,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:23:39.992625,10,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:24:32.541292,11,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:24:57.960234,10,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:25:01.878533,11,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:26:35.473517,10,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:27:08.025622,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:28:54.254474,6,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:29:33.385135,5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:31:32.725074,4,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:34:08.579663,3,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:35:07.195398,4,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:37:11.825844,3,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:38:04.226311,4,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:43:26.005319,2,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:46:19.776044,3,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:51:38.241250,2,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:54:02.041374,3,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:55:28.253209,4,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:57:45.318927,5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:58:25.689337,6,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:58:39.873207,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:58:57.419278,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:59:28.333418,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:59:33.631922,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 07:59:56.705863,9,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:00:25.503721,10,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:00:37.402659,11,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:00:52.374210,10,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:01:12.823579,11,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:01:29.890628,12,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:01:38.731648,13,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:04:21.534176,12,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:05:46.401172,13,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:06:06.700793,12,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:07:06.720930,11,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:07:10.717080,12,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:07:25.215816,13,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:07:52.742588,14,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:08:02.889077,13,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:08:23.169771,14,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:08:28.546416,15,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:09:02.220303,16,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:09:20.085487,15,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:09:47.871562,14,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:12:10.649490,15,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:12:18.415647,16,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:12:24.190079,15,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:12:59.152077,16,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:13:04.782801,15,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:13:15.664286,16,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:13:25.618877,15,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:13:28.025036,16,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:13:39.472095,17,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:13:45.212441,18,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:13:47.018444,19,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:13:47.615678,20,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:13:58.144571,21,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:16:22.183356,20,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:16:27.649819,19,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:16:30.993300,20,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:16:56.182282,21,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:17:51.672429,19,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:18:01.044288,18,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:18:08.114304,19,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:18:19.064484,17,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:18:23.148826,16,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:18:24.440749,17,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:18:38.993868,18,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:19:03.005989,19,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:19:21.638160,18,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:19:29.847270,17,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:19:30.760954,18,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:19:38.798179,17,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:19:53.570782,18,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:20:16.412355,19,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:20:31.907697,18,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:20:56.359296,17,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:21:09.573560,16,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:21:10.571850,17,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:21:18.971194,18,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:21:27.797604,19,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:21:33.268092,18,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:21:49.407778,19,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:22:34.995067,17,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:23:00.378369,16,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:23:13.025707,15,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:23:16.016078,16,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:24:58.261099,17,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:25:06.809851,18,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:25:17.695544,16,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:25:24.971470,15,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:25:39.821412,14,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:26:18.989392,12,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:26:28.789299,13,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:26:38.311609,12,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:26:46.307482,13,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:26:49.068349,14,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:27:13.186842,13,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:27:17.619462,14,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:28:06.812041,13,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:28:28.673783,12,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:29:06.404751,11,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:29:14.730298,12,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:29:41.775064,11,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:29:53.851605,12,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:31:34.938285,11,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:31:39.391920,10,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:32:23.079510,9,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:32:37.684792,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:33:21.333548,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:34:20.902954,6,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:36:23.146569,5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:38:25.568897,6,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:39:54.943093,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:42:35.373055,6,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:44:24.432369,5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:48:19.980429,6,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:49:31.713534,5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:50:12.375880,6,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:52:23.804801,5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:54:45.078736,4,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 08:54:50.362228,3,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:00:51.176292,2,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:02:17.324424,3,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:05:49.002795,4,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:09:19.434083,3,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:15:35.310834,4,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:16:52.342060,3,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:20:07.824350,4,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:20:22.928519,5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:22:01.808474,6,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:24:18.157976,5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:28:59.596630,4,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:30:35.538022,5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:30:36.843544,6,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:30:45.535744,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:30:52.026213,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:31:28.695001,9,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:31:54.453357,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:32:50.684863,9,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:34:10.172919,10,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:34:13.378341,11,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:34:18.980826,12,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:34:27.675210,13,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:34:37.941474,12,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:34:39.941125,10,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:34:52.467380,11,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:34:58.447331,12,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:35:00.257497,13,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:35:01.062971,14,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:35:06.665959,15,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:36:52.707953,14,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:38:10.736902,13,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:39:07.579838,12,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:39:54.283197,11,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:40:03.864650,9,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:40:21.306576,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:40:29.560863,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:40:35.722308,9,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:40:39.114360,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:40:54.112970,7,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:41:37.396429,8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
