2018-11-22 07:07:52.481894,9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:08:38.512696,10,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:08:44.046819,11,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:09:27.360802,12,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:09:34.512325,11,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:09:46.159622,10,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:09:58.746117,9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:10:46.047447,10,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:11:40.827128,11,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:12:56.395274,12,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:13:02.241457,13,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:13:41.997053,12,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:14:02.025181,11,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:14:29.176852,10,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:15:43.774439,9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:16:35.986634,8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:19:56.428313,9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:20:08.142666,8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:21:03.809763,7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:22:03.825746,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:22:27.556994,7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:22:32.519593,8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:22:40.687815,9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:24:40.156487,8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:25:38.870251,7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:26:43.897580,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:27:45.847821,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:28:25.549597,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:29:56.600509,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:34:46.611293,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:35:11.623113,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:35:13.729722,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:36:09.323088,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:36:20.763481,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:36:50.009867,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:40:12.219658,2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:40:15.529494,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:43:39.024825,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:46:47.178478,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:46:56.884717,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:47:11.238162,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:47:37.863651,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:48:33.574190,7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:49:05.535069,8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:51:00.136353,9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:51:02.642170,10,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:51:54.695082,11,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:53:17.233885,10,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:53:43.779238,11,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:53:55.784801,12,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:55:12.557047,13,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:55:20.104493,12,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:55:25.470563,13,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:55:56.371469,12,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:56:23.577774,13,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:57:11.433808,14,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:57:56.474839,13,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:58:42.495444,12,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:58:57.501227,11,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:59:04.933114,12,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:59:25.956159,11,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 07:59:40.946344,10,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:01:14.233937,11,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:01:26.448330,12,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:02:04.923254,13,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:02:22.067918,14,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:02:40.633252,15,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:03:40.973875,14,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:03:42.806730,15,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:04:18.908720,16,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:05:03.254138,15,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:05:19.662309,16,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:05:45.118527,17,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:06:11.656689,14,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:06:43.910160,11,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:06:58.658388,10,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:07:11.195225,11,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:08:46.058415,10,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:09:26.692393,9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:09:38.369698,8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:09:46.921821,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:11:17.648116,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:11:33.598006,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:12:15.970064,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:13:07.997015,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:13:15.356807,7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:14:23.934554,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:15:20.366119,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:15:34.172281,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:16:17.247227,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:18:37.252270,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:22:53.708680,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:23:04.005860,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:23:52.533238,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:25:08.696874,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:28:14.153527,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:30:02.510369,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:30:04.686794,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:30:06.686522,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:34:52.532767,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:35:01.300413,2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:35:09.711807,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:39:10.839680,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:39:57.629272,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:40:05.935061,2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:40:07.298773,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:44:22.231721,2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:44:24.289735,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:46:22.287979,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:50:10.039621,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:51:47.146620,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:52:38.448735,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:53:49.763483,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:55:03.730670,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:55:17.095817,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:55:42.870729,7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:56:35.066757,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 08:57:19.189101,7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:00:08.632490,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:00:13.286970,7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:00:44.600227,8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:01:23.592890,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:01:37.600377,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:02:06.580712,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:03:59.561740,7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:04:23.561055,8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:05:07.434409,9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:05:31.375960,10,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:05:45.328259,9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:06:07.441895,7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:08:04.742468,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:08:09.964108,7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:08:11.197315,8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:08:33.579216,9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:08:54.945085,8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:10:22.895250,9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:10:28.790340,10,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:10:31.757536,9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:12:10.760158,10,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:13:10.687793,9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:13:41.681715,8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:15:31.465191,9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:16:00.072819,8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:16:22.987630,9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:16:54.096916,8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:17:45.894760,7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:18:17.933812,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:19:13.002601,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:20:19.455032,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:22:20.822047,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:27:21.676399,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:42:07.341817,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:47:23.053508,2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:49:40.105453,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:51:18.474855,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:55:44.389614,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:56:46.448728,2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:56:49.941784,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:56:58.846986,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:58:00.239164,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 09:59:19.135295,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:01:36.096688,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:01:41.180709,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:02:55.202341,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:04:06.717500,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:04:41.850574,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:05:35.671132,7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:06:38.782622,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:07:00.051297,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:09:08.893575,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:09:25.781727,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:09:50.897327,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:10:31.163369,7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:10:32.060779,8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:12:49.064475,7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:14:49.194444,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:15:04.366695,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:15:45.084242,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:16:09.083474,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:16:15.989536,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:16:51.938015,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:19:22.764188,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:21:02.124386,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:23:34.071437,2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:29:34.520379,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:30:24.090653,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:30:24.879693,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:32:43.805264,6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:34:29.966760,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:37:48.608019,2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:38:02.160591,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:38:06.147720,2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:38:50.233397,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:38:55.120716,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:39:02.448362,5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:43:48.662731,2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:44:08.960310,3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2018-11-22 10:47:42.781130,4,,,,,,,,,,,,,,
